time,x,y,xd,yd,zdd,h,q1,q2,q1d,q2d,tau1,tau2,Fx,Fy,Fz,basepos
10.800166666666119,0.08968169204855786,0.17974138297731773,8.264520539141404,-5.52454171923518,0.0,0.6303146948204673,-10.131312360370039,-2.2473375254559165,-44.34444474167129,-6.30132835245421,9.0,-2.047135907062888,0,0,0,0.7533049941892584
10.801166666666118,0.09769697345662237,0.17429386656922508,7.861335969085221,-5.6280088478633274,26.8279975302216,0.6307072103646852,-10.175358059724278,-2.252688141588392,-44.045699354239034,-5.350616132475647,9.0,-2.15087523560841,0,0,0,0.7541716370100306
10.802166666666118,0.10532550724344625,0.16874389157975273,7.4791775550282455,-5.718534824201314,23.404850014987748,0.6309608865391964,-10.219084631864709,-2.257158330694627,-43.72657214043089,-4.470189106234691,9.0,-2.2358998592619983,0,0,0,0.7550644284187856
10.803166666666117,0.11258638799008158,0.16310424243856791,7.1159414269466135,-5.797384939978387,16.906976212029974,0.631210896802069,-10.262471582842533,-2.2608121411571287,-43.38695097782362,-3.6538104625017063,9.0,-2.3032138564904088,0,0,0,0.755979930127981
10.804166666666116,0.11949684569009864,0.15738658516489593,6.76976200326684,-5.865530147072967,0.0,0.6315142294677879,-10.305498216857464,-2.26370808520695,-43.02663401493086,-2.895944049821601,9.0,-2.3538147740755164,0,0,0,0.7569145708371392
10.805166666666116,0.1260724679628215,0.15160171868667602,6.439002571224605,-5.923710519096959,15.261203708485949,0.6319404420640212,-10.348143602347728,-2.2658997813539328,-42.645385490263955,-2.191696146982634,9.0,-2.38869082896872,0,0,0,0.757864671764383
10.806166666666115,0.13232741108599397,0.14575977094609263,6.122241845361841,-5.972487947915941,11.349575838331688,0.6323598813150916,-10.390386587867004,-2.267436535395043,-42.2429855192768,-1.5367540411102016,9.0,-2.4088242151911743,0,0,0,0.7588264732183232
10.807166666666115,0.138274596928672,0.13987034896946823,5.818258159127669,-6.012289921373596,5.887602048071473,0.6331807913174679,-10.432205861481888,-2.268363860024562,-41.81927361488446,-0.9273246295193419,9.0,-2.415197018110632,0,0,0,0.7597961621396259
10.808166666666114,0.14392589407217704,0.13394265060666272,5.526012364590614,-6.043445848695129,0.0,0.6335368434646941,-10.473580047130644,-2.2687239350361263,-41.374185648756296,-0.3600750115641347,9.0,-2.4087973322309537,0,0,0,0.7607699004345926
10.809166666666114,0.14929228220456203,0.12798554447716848,5.244630139922,-6.06621708187125,0.1944273225337885,0.6338630027806791,-10.514487831069617,-2.2685560112817025,-40.907783938972436,0.16792375442402485,9.0,-2.390623943395692,0,0,0,0.7617438538171583
10.810166666666113,0.1543839994125028,0.12200762374557134,4.97338417090169,-6.080821522390797,-3.5253185298795175,0.6342660574677972,-10.554908111255784,-2.2678967622164508,-40.42028018616636,0.6592490652516458,9.0,-2.361688595568758,0,0,0,0.7627142207801018
10.811166666666113,0.15921067237528452,0.11601723862766432,4.71167653383287,-6.087453508842866,0.0,0.6350555374319822,-10.594820162336516,-2.2667805872183906,-39.912051080732084,1.1161749980599969,9.0,-2.3230153218872402,0,0,0,0.7636772612389958
10.812166666666112,0.16378142975592053,0.11002251195174641,4.459021530589373,-6.086299538208982,-9.996173703610024,0.6353783582202904,-10.634203808901425,-2.2652398710290456,-39.38364656490894,1.5407161893452523,9.0,-2.275636775522184,0,0,0,0.7646293243400067
10.813166666666111,0.16810499932374817,0.10403134161608857,4.21502918493052,-6.0775502836263975,-12.516967060806913,0.6357112111392295,-10.673039599841992,-2.2633052037081574,-38.8357909405663,1.9346673208880112,9.0,-2.220587768544263,0,0,0,0.7655668748995288
10.814166666666111,0.17218978955414727,0.09805139336124113,3.9793895878685928,-6.061409313840256,-15.651079100985363,0.6362896990054078,-10.711308977089864,-2.2610055654466734,-38.26937724787231,2.299638261484017,9.0,-2.158896548830782,0,0,0,0.7664865179519638
